,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
142401,1257 E Blvd,"{'Alcohol': 'none', 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': False, 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",-5XuRAfrjEiMN77J4gMQZQ,"['Home & Garden', 'Juice Bars & Smoothies', 'Home Services', 'Specialty Food', 'Restaurants', 'Sandwiches', 'Health Markets', 'Shopping', 'Grocery', 'Vegetarian', 'Building Supplies', 'Farmers Market', 'Food']",Charlotte,"{'Monday': '9:00-19:00', 'Tuesday': '9:00-19:00', 'Friday': '9:00-19:00', 'Wednesday': '9:00-19:00', 'Thursday': '9:00-19:00', 'Saturday': '9:00-18:00'}",1,35.2023563,-80.8448666,Berrybrook Farm Natural Foods,Dilworth,28203,51,4.0,NC
143264,3950 Las Vegas Blvd,"{'Alcohol': 'full_bar', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'dressy', 'BusinessAcceptsCreditCards': True, 'Music': {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}, 'RestaurantsGoodForGroups': True, 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': True, 'BikeParking': False, 'RestaurantsTakeOut': False, 'GoodForKids': False, 'HappyHour': False, 'GoodForDancing': True, 'DogsAllowed': False, 'RestaurantsTableService': True, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 3, 'AgesAllowed': '21plus', 'RestaurantsDelivery': False, 'BestNights': {'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'CoatCheck': True, 'Smoking': 'yes', 'WheelchairAccessible': True}",ruWTngdiC68O9la27hvvHw,"['Bars', 'Restaurants', 'American (New)', 'Lounges', 'Dance Clubs', 'Nightlife']",Las Vegas,"{'Monday': '17:00-1:00', 'Tuesday': '17:00-1:00', 'Friday': '17:00-2:00', 'Wednesday': '17:00-1:00', 'Thursday': '17:00-2:00', 'Sunday': '17:00-1:00', 'Saturday': '17:00-2:00'}",1,36.0918639,-115.1751614,Foundation Room,The Strip,89119,523,4.0,NV
143740,8500 L Pineville Matthews Rd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True, 'ByAppointmentOnly': False}",dl1LSBTrOv3xxGSrIeH0hw,"['Nail Salons', 'Beauty & Spas']",Charlotte,"{'Monday': '10:00-19:30', 'Tuesday': '10:00-19:30', 'Friday': '10:00-19:30', 'Wednesday': '10:00-19:30', 'Thursday': '10:00-19:30', 'Saturday': '10:00-19:00'}",1,35.0880289,-80.8633658,Nails Garden,,28226,55,4.5,NC
143890,"Wynn Las Vegas, 3131 Las Vegas Blvd S","{'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}, 'RestaurantsGoodForGroups': True, 'RestaurantsAttire': 'dressy', 'RestaurantsReservations': True, 'OutdoorSeating': True, 'BYOB': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 4, 'RestaurantsTableService': True, 'RestaurantsDelivery': False, 'RestaurantsCounterService': False, 'RestaurantsTakeOut': False, 'BYOBCorkage': 'no', 'GoodForKids': False, 'WheelchairAccessible': True, 'Alcohol': 'full_bar'}",qmh6zxtJ8C8-YiUPv7ySlw,"['Restaurants', 'French']",Las Vegas,{},0,36.1268768,-115.1658732,Daniel Boulud Brasserie,The Strip,89136,217,4.0,NV
144221,5501 Josh Birmingham Pkwy,"{'Alcohol': 'none', 'Caters': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'very_loud', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WheelchairAccessible': False, 'RestaurantsTableService': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}}",yVPiqeEWOzJuskp5G-twRw,"['Fast Food', 'Chinese', 'Restaurants']",Charlotte,{},1,35.2214228,-80.9437985,Manchu Wok,,28208,13,1.0,NC
144376,84 Rue de la Gauchetière Ouest,"{'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'Caters': False, 'HasTV': False, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'very_loud', 'WiFi': 'no', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': True, 'OutdoorSeating': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': False, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': False, 'RestaurantsTableService': True}",ajkx7NWnjraj_uz20mdbhQ,"['Chinese', 'Restaurants']",Montréal,{},1,45.507047,-73.560486,Restaurant Cuisine Cantonaise,Ville-Marie,H2Z 1C1,25,3.0,QC
144620,"4310 Sharon Rd, Ste X05","{'RestaurantsTableService': True, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}, 'Alcohol': 'full_bar', 'Caters': True, 'HasTV': True, 'RestaurantsGoodForGroups': True, 'NoiseLevel': 'average', 'WiFi': 'free', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'OutdoorSeating': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WheelchairAccessible': True, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'DriveThru': False, 'BusinessParking': {'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}}",RAh9WCQAuocM7hYM5_6tnw,"['Restaurants', 'Asian Fusion', 'Burgers', 'Sushi Bars']",Charlotte,"{'Monday': '11:00-22:00', 'Tuesday': '11:00-22:00', 'Friday': '11:00-23:00', 'Wednesday': '11:00-22:00', 'Thursday': '11:00-22:00', 'Sunday': '11:00-22:00', 'Saturday': '11:00-23:00'}",1,35.1527248376,-80.827953314,The Cowfish Sushi Burger Bar,South Park,28211,1345,4.0,NC
144949,2401 N Prospect Ave,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Caters': True, 'HasTV': False, 'RestaurantsAttire': 'casual', 'RestaurantsReservations': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsDelivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True}",XbHxWOciYlBhJOjKRQbo9g,"['Food', 'Pharmacy', 'Health & Medical', 'Delis', 'Bakeries', 'Grocery', 'Restaurants']",Champaign,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,40.1451204,-88.2606888,Meijer,,61822,49,3.5,IL
148207,"15330 N Hayden Rd, Ste 115","{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'ByAppointmentOnly': False}",veXwcExHJJIq70ECS-uk4Q,"['Shopping', 'Furniture Stores', 'Home & Garden', 'Home Services', 'Interior Design']",Scottsdale,"{'Monday': '10:00-18:00', 'Tuesday': '10:00-18:00', 'Friday': '10:00-18:00', 'Wednesday': '10:00-18:00', 'Thursday': '10:00-18:00', 'Sunday': '12:00-16:00', 'Saturday': '10:00-17:00'}",1,33.625583,-111.901232,Davis Home Furnishings,,85260,9,3.5,AZ
148313,702 Crescent Dr,{},phIxx-A5A0YYJbxQU3zpZA,"['Real Estate', 'Home Services', 'Apartments']",Champaign,{},1,40.109018,-88.2810032,Campus Property Management,,61821,3,1.0,IL
149719,"20525 Ctr Ridge Rd, Ste 400","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessAcceptsBitcoin': False, 'BikeParking': True, 'AcceptsInsurance': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",ceQE2ktRVBnQsaT5aeOAeA,"['Beauty & Spas', 'Fitness & Instruction', 'Massage Therapy', 'Gyms', 'Active Life', 'Medical Spas', 'Day Spas', 'Massage', 'Health & Medical']",Rocky River,"{'Monday': '9:00-20:00', 'Tuesday': '9:00-20:00', 'Friday': '9:00-17:00', 'Wednesday': '9:00-20:00', 'Thursday': '9:00-20:00', 'Saturday': '9:00-17:00'}",1,41.4626006,-81.8552848,The Oaks Massotherapy & Botanical Spa,,44116,26,4.5,OH
150114,1301 Savoy Plaza Ctr,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BikeParking': True}",Cqqd6l6jSx7pOnsgtLp_dQ,"['Food', 'Bakeries', 'Pharmacy', 'Grocery', 'Beer', 'Wine & Spirits', 'Health & Medical']",Savoy,"{'Monday': '6:00-0:00', 'Tuesday': '6:00-0:00', 'Friday': '6:00-0:00', 'Wednesday': '6:00-0:00', 'Thursday': '6:00-0:00', 'Sunday': '6:00-0:00', 'Saturday': '6:00-0:00'}",1,40.0703839,-88.2517425,Schnucks - Savoy,,61874,6,3.5,IL
150162,"4530 N 32nd St, Ste 100","{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'BusinessAcceptsCreditCards': True}",aJ64ACon5V-1JywdaZ2Uzg,"['Doctors', 'Obstetricians & Gynecologists', 'Fertility', 'Health & Medical']",Phoenix,"{'Friday': '8:00-17:00', 'Tuesday': '8:00-17:00', 'Thursday': '8:00-17:00', 'Wednesday': '8:00-17:00', 'Monday': '8:00-17:00'}",1,33.503758,-112.0132842,Camelback Womens Health,,85018,52,3.0,AZ
150374,1616 W Ruby Dr,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'BikeParking': True, 'GoodForKids': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",dEi4_bO8ydNHgcRNKV8q6g,"['Hair Salons', 'Sports Clubs', 'Fitness & Instruction', 'Trainers', 'Active Life', 'Beauty & Spas', 'Gyms']",Tempe,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.3402863,-111.9647327,Life Time Fitness,,85284,187,3.5,AZ
150437,3355 Las Vegas Blvd S,"{'Alcohol': 'full_bar', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': True, 'BYOB': False, 'RestaurantsTableService': True, 'Corkage': False, 'RestaurantsTakeOut': False, 'GoodForKids': True, 'WheelchairAccessible': True, 'BikeParking': False, 'OutdoorSeating': True, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}}",wPiRP76arN0NB3M1ZXXp7g,"['Italian', 'Restaurants']",Las Vegas,"{'Monday': '11:00-23:00', 'Tuesday': '11:00-23:00', 'Friday': '11:00-0:00', 'Wednesday': '11:00-23:00', 'Thursday': '11:00-23:00', 'Sunday': '11:00-23:00', 'Saturday': '11:00-0:00'}",1,36.122084,-115.168033,Canaletto,The Strip,89109,542,3.5,NV
152924,"ReNew Medical Spa, 6980 Smoke Ranch Rd, Ste150","{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'AcceptsInsurance': False, 'ByAppointmentOnly': True, 'WheelchairAccessible': True}",jYnEPopX6gLlkoIRnWX7VQ,"['Massage', 'Health & Medical', 'Life Coach', 'Yoga', 'Active Life', 'Beauty & Spas', 'Physical Therapy', 'Fitness & Instruction', 'Professional Services']",Las Vegas,{},0,36.1988542,-115.2659777,Open Up Therapies,Summerlin,89128,3,5.0,CA
153392,3663 S Las Vegas Blvd,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BusinessParking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'BikeParking': False}",5f3SBBaVoeI4tPgx_MTRHg,"['Hobby Shops', 'Shopping']",Las Vegas,"{'Monday': '10:00-23:00', 'Tuesday': '10:00-23:00', 'Friday': '10:00-0:00', 'Wednesday': '10:00-23:00', 'Thursday': '10:00-23:00', 'Sunday': '10:00-23:00', 'Saturday': '10:00-0:00'}",1,36.1103458842,-115.169123376,Houdini's Magic Shop,The Strip,89109,19,3.0,NV
153477,9003 E Shea Blvd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'BusinessAcceptsCreditCards': True}",rkRYZq3ztIc1IEJ_FzpZsg,"['Doctors', 'Health & Medical', 'Hospitals', 'Emergency Rooms']",Scottsdale,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,33.580069,-111.8851432,HonorHealth Scottsdale Shea Medical Center,,85260,149,3.5,AZ
153818,1000 Progress Pl,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': False}",IWDxKvfVAXRWD9oi8qEZtw,"['Home Services', 'Local Services', 'Telecommunications', 'Internet Service Providers', 'IT Services & Computer Repair', 'Professional Services']",Concord,{},1,35.449459,-80.5963465,Acn Inc.,,28026,5,2.5,NC
154111,705 S Forest Ln,"{'BusinessAcceptsCreditCards': True, 'BusinessAcceptsBitcoin': False}",6mzdzKxJwoxmsYWewxmHvA,"['Furniture Reupholstery', 'Local Services', 'Furniture Repair', 'Home Services']",Belmont,"{'Monday': '8:00-18:00', 'Tuesday': '8:00-18:00', 'Friday': '8:00-18:00', 'Wednesday': '8:00-18:00', 'Thursday': '8:00-18:00', 'Saturday': '8:00-16:00'}",1,35.1997018562,-81.0303427916,Ken' Furniture Repair,,28012,7,4.5,NC
154202,4355 Spring Mountain Rd,"{'Alcohol': 'full_bar', 'HasTV': False, 'NoiseLevel': 'average', 'RestaurantsAttire': 'casual', 'BusinessAcceptsCreditCards': True, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'RestaurantsGoodForGroups': True, 'BYOBCorkage': 'yes_free', 'Caters': False, 'WiFi': 'no', 'RestaurantsReservations': True, 'BYOB': False, 'RestaurantsTableService': True, 'Corkage': False, 'RestaurantsTakeOut': True, 'GoodForKids': True, 'WheelchairAccessible': True, 'DogsAllowed': False, 'BikeParking': True, 'OutdoorSeating': False, 'RestaurantsPriceRange2': 2, 'RestaurantsDelivery': False, 'GoodForMeal': {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'RestaurantsCounterService': True}",j5nPiTwWEFr-VsePew7Sjg,"['Japanese', 'Restaurants']",Las Vegas,"{'Monday': '17:00-2:30', 'Tuesday': '17:00-2:30', 'Friday': '17:00-2:30', 'Wednesday': '17:00-2:30', 'Thursday': '17:00-2:30', 'Sunday': '17:00-2:30', 'Saturday': '17:00-2:30'}",1,36.125908,-115.197904,Ichiza,Chinatown,89102,1378,4.0,NV
154410,6780 Mayfield Rd,"{'AcceptsInsurance': True, 'ByAppointmentOnly': True, 'BusinessAcceptsCreditCards': True}",lic0ngeNGI13VYAavp1LDA,"['Hospitals', 'Health & Medical']",Mayfield Heights,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,41.5190462,-81.4356017,Cleveland Clinic - Hillcrest Hospital,,44124,20,3.5,OH
154521,7511 W Ridgewood Dr,"{'DogsAllowed': False, 'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Caters': False, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 1, 'BusinessAcceptsBitcoin': False, 'BikeParking': False, 'RestaurantsTakeOut': False, 'AcceptsInsurance': True, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",fCFXHH4uiOOro_F_i0jeiA,"['Discount Store', 'Drugstores', 'Grocery', 'Food', 'Specialty Food', 'Health & Medical', 'Pharmacy', 'Shopping', 'Fruits & Veggies']",Parma,"{'Monday': '7:00-21:00', 'Tuesday': '7:00-21:00', 'Friday': '7:00-21:00', 'Wednesday': '7:00-21:00', 'Thursday': '7:00-21:00', 'Sunday': '7:00-19:00', 'Saturday': '7:00-21:00'}",1,41.3833624,-81.7359854,Marc's Stores,,44129,3,3.5,OH
154562,1899 W 25th St,"{'BusinessParking': {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'GoodForKids': False, 'ByAppointmentOnly': False, 'WheelchairAccessible': True}",clXWvrO93wFIcc1R13q3GA,"['Gift Shops', 'Interior Design', 'Home Services', 'Arts & Entertainment', 'Shopping', 'Art Galleries', 'Flowers & Gifts']",Cleveland,"{'Monday': '10:30-18:00', 'Friday': '10:30-18:00', 'Wednesday': '10:30-18:00', 'Thursday': '10:30-18:00', 'Sunday': '11:00-15:00', 'Saturday': '10:30-18:00'}",1,41.4855334,-81.7041235,Something Different Gallery,Ohio City,44113,16,4.5,OH
154576,234 Lott Rd,{'BusinessAcceptsCreditCards': True},KirjgsehrcOzACQRWM_WuQ,['Home Services'],Pittsburgh,{},1,40.4658902,-79.7873162,Gupta Permold,,15235,3,4.5,PA
155473,9300 S Tryon,"{'BusinessAcceptsCreditCards': True, 'ByAppointmentOnly': True}",nLtY-gLcQckwzCVZmns3Ig,"['Home Window Tinting', 'Shades & Blinds', 'Auto Glass Services', 'Home Services', 'Automotive', 'Car Window Tinting']",Charlotte,"{'Monday': '8:00-18:00', 'Tuesday': '8:00-18:00', 'Friday': '8:00-18:00', 'Wednesday': '8:00-18:00', 'Thursday': '8:00-18:00', 'Saturday': '8:00-15:00'}",1,35.132439,-80.941411,Sun Stoppers,Steele Creek,28273,17,5.0,NC
155562,6701 Morrison Blvd,"{'BusinessParking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Caters': True, 'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'BikeParking': True, 'RestaurantsTakeOut': True, 'WheelchairAccessible': True}",MTaUKiq8TgQ5SD0RrQQtJA,"['Drugstores', 'Flowers & Gifts', 'Grocery', 'Specialty Food', 'Food', 'Shopping']",Charlotte,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,35.1528067093,-80.8258463155,Harris Teeter,South Park,28211,41,4.0,NC
156185,5405 5th Ave,"{'BusinessAcceptsCreditCards': True, 'RestaurantsPriceRange2': 2, 'WiFi': 'free', 'DogsAllowed': True}",eQCnk--ts5DB_lzonZZB1g,"['Home Services', 'Apartments', 'Real Estate', 'Hotels', 'Hotels & Travel', 'Event Planning & Services', 'Venues & Event Spaces']",Pittsburgh,"{'Monday': '0:00-0:00', 'Tuesday': '0:00-0:00', 'Friday': '0:00-0:00', 'Wednesday': '0:00-0:00', 'Thursday': '0:00-0:00', 'Sunday': '0:00-0:00', 'Saturday': '0:00-0:00'}",1,40.4486860521,-79.9339957288,Shadyside Inn All Suites Hotel,Shadyside,15232,61,4.0,PA
156248,1005 W Gregory Dr,{'BusinessAcceptsCreditCards': False},ImsH-N-I-I6yxATvNPSzUg,"['Apartments', 'Home Services', 'Real Estate', 'University Housing']",Urbana,{},1,40.1041332,-88.2209428,Allen Hall,,61803,3,3.5,IL
